case,repetition,arm,samples,median_ms,min_ms,max_ms,speedup,groups,sampled_query_peak_bytes_median,sampled_query_peak_bytes_max,sampled_batch_native_peak_delta_bytes_median,sampled_batch_native_peak_delta_bytes_max,sampled_native_peak_delta_bytes_median,sampled_native_peak_delta_bytes_max,retained_query_bytes_median,retained_query_bytes_max,retained_native_delta_bytes_median,retained_native_delta_bytes_max,build_ns_median,init_ns_median,probe_ns_median,merge_ns_median,build_rows_median,build_keys_median,build_bytes_median,scanned_rows_median,matched_pairs_median,null_extended_rows_median,surviving_rows_median,merge_cardinality_median,batch_median_ms,queries_per_second
near-memory-limit,1,candidate,10,487.101852,477.622997,494.881936,5.375827407036835,120,84852840.0,84887032,84852840.0,84887032,,,67301552.0,67301552,,,106341827.0,108938.5,379876772.5,193261.0,1000000.0,1000000.0,67108992.0,10000000.0,10000000.0,0.0,10000000.0,120.0,490.195092,2.040004105141061
parquet-cache-small-scalar-left,0,baseline,10,5002.007154,4958.714038,5070.710278,1.0,1,3994011.0,3994033,3994427.0,3994449,,,3950944.0,3950944,,,,,,,,,,,,,,,5002.2489705,0.19991008162475465
parquet-cache-small-scalar-left,0,candidate,10,99.5743275,96.468725,103.855487,50.23390345267459,1,17726924.0,17726924,17726932.0,17726932,,,4284712.0,4284712,,,1327029.5,78883.0,98116934.5,23238.5,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,99.8235835,10.017672827784228
parquet-cache-small-scalar-left,1,baseline,10,4972.4991815,4961.43368,4990.840901,1.0,1,3994011.0,3994027,3994427.0,3994443,,,3950944.0,3950944,,,,,,,,,,,,,,,4972.7318615,0.20109670656932524
parquet-cache-small-scalar-left,1,candidate,10,96.4894555,95.611265,105.843633,51.53412003138519,1,17628410.0,17726924,17628418.0,17726932,,,4284712.0,4284712,,,742327.0,72661.0,95461079.0,18800.0,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,96.754611,10.335424737535249
parquet-cache-small,0,baseline,10,4895.3852315,4875.508477,4930.929499,1.0,120,4200863.0,4200863,4201291.0,4201297,,,4157796.0,4157796,,,,,,,,,,,,,,,4895.661387,0.20426249304239308
parquet-cache-small,0,candidate,10,85.1504845,82.093503,87.769678,57.490985051294686,120,17789610.0,17888124,17789618.0,17888132,,,4425240.0,4425240,,,1518763.0,73322.0,83168335.5,126230.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,85.476869,11.69907147628442
parquet-cache-small,1,baseline,10,4886.639276,4855.080212,4900.086311,1.0,120,4200855.0,4200863,4201291.0,4201291,,,4157796.0,4157796,,,,,,,,,,,,,,,4886.892715,0.20462900626620364
parquet-cache-small,1,candidate,10,83.982569,81.247854,89.275323,58.18635145585985,120,16796496.0,17888604,16796504.0,17888612,,,4425240.0,4425240,,,923124.5,69956.0,82436841.0,121466.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,84.260714,11.867926967720686
parquet-scalar-right,0,baseline,10,214.2806985,203.796467,225.330137,1.0,1,47927315.0,47935419,47927723.0,47935827,,,47525048.0,47525048,,,,,,,,,,,,,,,214.6041075,4.659743057341062
parquet-scalar-right,0,candidate,10,12.4845695,11.06364,13.789973,17.163643367919093,1,3820536.0,3840264,3820544.0,3840272,,,1470824.0,1470824,,,1549755.5,74559.5,10810026.0,12148.0,10000.0,10000.0,786432.0,1000000.0,99347.0,900653.0,1000000.0,1.0,12.621029,79.23284226666463
parquet-scalar-right,1,baseline,10,210.564586,205.508926,230.890616,1.0,1,47927315.0,47938411,47927723.0,47938819,,,47525048.0,47525048,,,,,,,,,,,,,,,210.8642915,4.74238664539368
parquet-scalar-right,1,candidate,10,11.4038405,10.237056,12.513228,18.464357336460466,1,3820536.0,3840264,3820544.0,3840272,,,1470824.0,1470824,,,797219.5,70717.5,10406422.0,9568.0,10000.0,10000.0,786432.0,1000000.0,99347.0,900653.0,1000000.0,1.0,11.570993,86.42300621908595
parquet,0,baseline,10,319.5713465,317.185885,321.077715,1.0,120,12338388.0,12338388,12338816.0,12338816,,,12338388.0,12338388,,,,,,,,,,,,,,,319.8352545,3.1266096714801024
parquet,0,candidate,10,82.353477,81.219228,84.439084,3.8804839594082954,120,17688364.0,17888124,17688372.0,17888132,,,4425240.0,4425240,,,1475582.0,60999.0,80369586.0,122834.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,82.6157125,12.10423501461662
parquet,1,baseline,10,319.811095,318.601631,323.653118,1.0,120,12338388.0,12338388,12338816.0,12338816,,,12338388.0,12338388,,,,,,,,,,,,,,,320.077187,3.124246402477912
parquet,1,candidate,10,82.007496,80.520213,82.569621,3.8997788080250615,120,16796496.0,17888124,16796504.0,17888132,,,4425240.0,4425240,,,911593.0,55458.5,80480473.5,121577.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,82.2455505,12.158712464329605
post-null-accepting,0,baseline,10,648.303387,642.094691,652.586861,1.0,180,439304.0,784648,439572.0,784916,,,439304.0,439304,,,,,,,,,,,,,,,648.5388565,1.5419276578071925
post-null-accepting,0,candidate,10,135.9331205,134.117679,141.472577,4.769282016151465,180,1063280.0,1443208,1063280.0,1443208,,,989360.0,989360,,,919362.5,78371.0,133931531.5,252546.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9102075.0,180.0,136.1796305,7.343242130474131
post-null-accepting,1,baseline,10,641.867057,640.694533,646.265797,1.0,180,439304.0,441352,439572.0,441620,,,439304.0,439304,,,,,,,,,,,,,,,642.101505,1.5573861643573006
post-null-accepting,1,candidate,10,134.93627,133.788235,142.695424,4.756816362272353,180,1063280.0,1063280,1063280.0,1120432,,,989360.0,989360,,,741936.0,66364.0,133729741.0,208279.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9102075.0,180.0,135.1617315,7.398543869645529
post-reject-all,0,baseline,10,249.894929,248.663875,256.090507,1.0,0,423944.0,805896,424212.0,806164,,,423944.0,423944,,,,,,,,,,,,,,,250.1369865,3.997809416321564
post-reject-all,0,candidate,10,71.9520165,70.855619,74.378509,3.4730774918587586,0,994672.0,1443208,994672.0,1443208,,,974000.0,974000,,,1147183.0,76658.0,70581521.5,24115.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,0.0,0.0,72.1490545,13.860195492929156
post-reject-all,1,baseline,10,249.882953,249.325401,250.651659,1.0,0,423944.0,423944,424212.0,424212,,,423944.0,423944,,,,,,,,,,,,,,,250.06595,3.9989450782883473
post-reject-all,1,candidate,10,71.844756,70.841032,76.376993,3.478095923939111,0,994672.0,994672,994672.0,994672,,,974000.0,974000,,,792956.0,63348.0,70866459.0,20538.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,0.0,0.0,72.0499645,13.879257358967887
post-selective,0,baseline,10,282.1636565,276.529237,283.372059,1.0,120,429064.0,798480,429332.0,798748,,,429064.0,429064,,,,,,,,,,,,,,,282.3968825,3.5411155787103987
post-selective,0,candidate,10,77.0607315,75.583718,79.918184,3.6615751110538057,120,1020272.0,1443208,1020272.0,1443208,,,979120.0,979120,,,1154056.0,67020.0,74983942.5,209146.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,101937.0,120.0,77.3094915,12.935022344572012
post-selective,1,baseline,10,277.9914635,275.899813,282.736353,1.0,120,429064.0,429064,429332.0,429332,,,429064.0,429064,,,,,,,,,,,,,,,278.1845495,3.594735947044392
post-selective,1,candidate,10,75.987973,74.985941,78.618047,3.6583613501573464,120,1020272.0,1020272,1020272.0,1110192,,,979120.0,979120,,,778404.0,60102.0,74687915.0,168995.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,101937.0,120.0,76.181179,13.12660178178655
primary-w1,0,baseline,10,2256.5465225,2238.622836,2324.09851,1.0,120,501260.0,1277452,,,501528.0,1277720,,,501516.0,501516,,,,,,,,,,,,,,
primary-w1,0,candidate,10,1687.3663335,1660.621926,1716.042043,1.3373186827897559,120,963776.0,1856640,,,1024176.0,1856640,,,953504.0,953504,1060234.5,90504.0,1685719970.0,81367.0,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w1,1,baseline,10,2261.972506,2240.859205,2304.891303,1.0,120,501260.0,501260,,,501528.0,501528,,,501516.0,501516,,,,,,,,,,,,,,
primary-w1,1,candidate,10,1664.3593885,1654.323005,1715.378464,1.3590649481291401,120,963776.0,963776,,,963776.0,1084576,,,953504.0,953504,843033.0,75620.5,1663084488.0,90113.0,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w2,0,baseline,10,2345.5477875,2339.042755,2350.690283,1.0,120,501260.0,1179404,,,501528.0,1179672,,,501516.0,501516,,,,,,,,,,,,,,
primary-w2,0,candidate,10,1159.053704,1150.575736,1164.417078,2.0236748128281725,120,963808.0,1456640,,,963808.0,1456640,,,953504.0,953504,995098.0,89573.0,1157759332.0,92107.0,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w2,1,baseline,10,2337.8582025,2327.623158,2345.852872,1.0,120,501260.0,501260,,,501528.0,501528,,,501516.0,501516,,,,,,,,,,,,,,
primary-w2,1,candidate,10,1155.879355,1147.104741,1181.097391,2.022579772177002,120,963808.0,963808,,,963808.0,1084576,,,953504.0,953504,834653.5,74173.5,1154567687.5,99160.0,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w4,0,baseline,10,2364.0732465,2356.805024,2389.510632,1.0,120,501260.0,979660,,,501528.0,979928,,,501516.0,501516,,,,,,,,,,,,,,
primary-w4,0,candidate,10,713.6938515,707.811689,720.792876,3.3124472650721724,120,1020192.0,1256640,,,1020192.0,1256640,,,979104.0,979104,1133400.0,87833.5,711842267.0,211018.5,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w4,1,baseline,10,2364.106914,2359.361999,2367.904937,1.0,120,501260.0,501260,,,501528.0,501528,,,501516.0,501516,,,,,,,,,,,,,,
primary-w4,1,candidate,10,713.8506735,706.72419,720.266741,3.311766734643278,120,1020192.0,1020192,,,1020192.0,1020192,,,979104.0,979104,874171.5,75827.0,712415229.0,189629.5,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
right-swapped,0,baseline,10,23.2663325,22.216883,23.909204,1.0,120,322572.0,328796,322840.0,329064,,,322572.0,322572,,,,,,,,,,,,,,,23.477958,42.59314204412496
right-swapped,0,candidate,10,34.8590485,33.346369,35.772279,0.667440263035292,120,50864640.0,50864640,50864640.0,50864640,,,34232880.0,34232880,,,29119730.0,175492.5,4872069.5,253824.0,1000000.0,10000.0,34078720.0,10000.0,100044.0,0.0,100044.0,120.0,37.0389695,26.998591308000616
right-swapped,1,baseline,10,22.5393005,22.293225,23.479611,1.0,120,322572.0,322572,322840.0,322840,,,322572.0,322572,,,,,,,,,,,,,,,22.670921,44.10936811962778
right-swapped,1,candidate,10,33.270783,32.734917,35.820009,0.6774502571821048,120,50864640.0,50864640,50864640.0,50864640,,,34232880.0,34232880,,,28366838.5,150581.5,4473795.0,180597.0,1000000.0,10000.0,34078720.0,10000.0,100044.0,0.0,100044.0,120.0,35.061096,28.521641194559347
right,0,baseline,10,2980.0302185,2971.191267,2994.828256,1.0,180,137965068.0,137965068,137965336.0,137965336,,,137540620.0,137540620,,,,,,,,,,,,,,,2986.916273,0.33479344869470334
right,0,candidate,10,140.2372475,138.45414,144.308153,21.24991948733164,180,1201372.0,1456600,1201372.0,1456600,,,989360.0,989360,,,1202079.5,89622.5,138110536.5,247502.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,10000000.0,180.0,140.502313,7.117320552580511
right,1,baseline,10,2988.2598915,2971.006217,3001.09035,1.0,180,137965068.0,137965068,137965336.0,137965336,,,137540620.0,137540620,,,,,,,,,,,,,,,2995.0263415,0.3338868797725397
right,1,candidate,10,141.3847225,138.996019,144.349798,21.135663306903616,180,1063280.0,1063280,1063280.0,1063280,,,989360.0,989360,,,788758.0,78511.5,140073384.0,211881.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,10000000.0,180.0,141.6254965,7.060875511211359
scalar-inner,0,baseline,10,209.3226275,207.914343,210.557818,1.0,1,505016.0,718864,505272.0,719120,,,353292.0,353292,,,,,,,,,,,,,,,209.4798555,4.773728708248035
scalar-inner,0,candidate,10,68.057982,67.041905,70.940516,3.0756513982445144,1,838592.0,1166080,838592.0,1166080,,,838592.0,838592,,,885208.0,79343.0,67015791.0,18349.0,10000.0,10000.0,786432.0,10000000.0,999862.0,0.0,999862.0,1.0,68.2945445,14.642458007754923
scalar-inner,1,baseline,10,208.4477805,208.057702,210.470848,1.0,1,353292.0,353292,353548.0,353548,,,353292.0,353292,,,,,,,,,,,,,,,208.6225425,4.7933458581063935
scalar-inner,1,candidate,10,67.014384,66.666084,67.476067,3.1104931218945473,1,838592.0,838592,838592.0,838592,,,838592.0,838592,,,561929.0,68463.0,66289285.0,12678.5,10000.0,10000.0,786432.0,10000000.0,999862.0,0.0,999862.0,1.0,67.2150135,14.877628492925915
scalar-left,0,baseline,10,369.887012,365.716102,372.858551,1.0,1,455644.0,648456,455900.0,648712,,,287752.0,287752,,,,,,,,,,,,,,,370.0768315,2.7021415956972707
scalar-left,0,candidate,10,89.461745,88.437612,93.565448,4.134583022050375,1,838592.0,1324376,838592.0,1324376,,,838592.0,838592,,,947014.0,78807.0,88198635.0,17718.0,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,89.6779635,11.151011474519043
scalar-left,1,baseline,10,370.7275075,367.765605,373.007272,1.0,1,287752.0,287752,288008.0,288008,,,287752.0,287752,,,,,,,,,,,,,,,370.890417,2.6962141758437506
scalar-left,1,candidate,10,88.986714,88.346674,91.914265,4.166099531442413,1,838592.0,838592,838592.0,838592,,,838592.0,838592,,,616621.0,76478.0,88159103.0,17518.0,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,89.2301125,11.20697903412371
scalar-right-1m,0,baseline,10,141.5777845,123.925344,180.064007,1.0,1,20383244.0,20383244,20383500.0,20383500,,,19948556.0,19948556,,,,,,,,,,,,,,,141.801993,7.052087060581723
scalar-right-1m,0,candidate,10,11.049418,9.435108,12.660273,12.813144049759002,1,838592.0,1166080,838592.0,1166080,,,838592.0,838592,,,1120553.5,80435.5,9594896.0,13500.0,10000.0,10000.0,786432.0,1000000.0,99347.0,900653.0,1000000.0,1.0,11.212317,89.18763178030018
scalar-right-1m,1,baseline,10,153.275539,129.209096,176.771356,1.0,1,20383244.0,20383244,20383500.0,20383500,,,19948556.0,19948556,,,,,,,,,,,,,,,153.485887,6.5152570020981795
scalar-right-1m,1,candidate,10,10.0620535,9.438243,11.626331,15.23302763198387,1,838592.0,838592,838592.0,838592,,,838592.0,838592,,,641148.0,80976.5,9222259.5,11201.0,10000.0,10000.0,786432.0,1000000.0,99347.0,900653.0,1000000.0,1.0,10.2154605,97.8908390865003
scalar-right,0,baseline,10,2693.091659,2670.533657,2702.173791,1.0,1,137823756.0,137823756,137824012.0,137824012,,,137389068.0,137389068,,,,,,,,,,,,,,,2699.179087,0.37048301271163486
scalar-right,0,candidate,10,88.3831075,85.220298,91.400139,30.47066045963591,1,838592.0,1310984,838592.0,1310984,,,838592.0,838592,,,894470.5,67886.5,87347799.0,20243.0,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,88.5969065,11.287075807776652
scalar-right,1,baseline,10,2695.208846,2661.358691,2698.425598,1.0,1,137823756.0,137823756,137824012.0,137824012,,,137389068.0,137389068,,,,,,,,,,,,,,,2701.737959,0.37013212057402195
scalar-right,1,candidate,10,87.5666285,84.457349,94.059493,30.77894960864001,1,838592.0,838592,838592.0,838592,,,838592.0,838592,,,650610.5,69790.5,86702634.5,18334.5,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,87.8138655,11.387723274748678
singleton-build,0,baseline,10,54.7535615,54.419458,55.046049,1.0,52,294412.0,294412,294676.0,294676,,,294412.0,294412,,,,,,,,,,,,,,,54.8849875,18.219918515969418
singleton-build,0,candidate,10,40.70312,40.223404,41.755776,1.3451932308874601,52,209328.0,209328,209328.0,319728,,,188656.0,188656,,,397858.0,56300.0,40022239.0,105703.0,1.0,1.0,1216.0,10000000.0,92.0,0.0,92.0,52.0,40.8984155,24.450824995897456
singleton-build,1,baseline,10,54.4131115,54.206049,54.945531,1.0,52,294412.0,294412,294676.0,294676,,,294412.0,294412,,,,,,,,,,,,,,,54.5326195,18.337648350085217
singleton-build,1,candidate,10,40.51822,39.696491,44.128929,1.3429294648185435,52,209328.0,209328,209328.0,209328,,,188656.0,188656,,,241461.0,43646.0,39955689.5,76398.0,1.0,1.0,1216.0,10000000.0,92.0,0.0,92.0,52.0,40.67883,24.582811255879285
small-input,0,baseline,10,2.787433,2.450428,6.176569,1.0,120,301068.0,301068,301336.0,301336,,,301068.0,301068,,,,,,,,,,,,,,,2.8891525,346.12226249739325
small-input,0,candidate,10,1.862159,1.520871,10.896246,1.4968823822240742,120,183152.0,183152,183152.0,293552,,,162480.0,162480,,,361325.5,39964.5,893374.5,84362.5,100.0,100.0,8320.0,100000.0,9915.0,0.0,9915.0,120.0,1.9631325,509.38996730989885
small-input,1,baseline,10,2.274039,2.191153,3.649768,1.0,120,301068.0,301068,301324.0,301336,,,301068.0,301068,,,,,,,,,,,,,,,2.3491735,425.68162802790005
small-input,1,candidate,10,1.31144,1.213637,1.87374,1.7340015555419996,120,170232.0,183152,183152.0,293552,,,162480.0,162480,,,203741.0,29199.5,734707.5,67962.0,100.0,100.0,8320.0,100000.0,9915.0,0.0,9915.0,120.0,1.410901,708.766951047593
small-interval,0,baseline,10,1.0274195,0.89934,3.317588,1.0,2,483340.0,864020,483596.0,864288,,,483340.0,483340,,,,,,,,,,,,,,,1.104343,905.5157681988295
small-interval,0,candidate,10,1.2440395,1.127095,2.395475,0.8258736961326388,2,932040.0,1167232,932040.0,1167232,,,929456.0,929456,,,939014.0,33232.0,158075.5,23484.0,10000.0,10000.0,786560.0,229.0,23.0,0.0,23.0,2.0,1.341712,745.3164315441763
small-interval,1,baseline,10,0.6176895,0.569183,0.801928,1.0,2,483340.0,483340,483596.0,483596,,,483340.0,483340,,,,,,,,,,,,,,,0.7047015,1419.0405441169062
small-interval,1,candidate,10,0.9274025,0.86198,1.168773,0.6660425219901822,2,929456.0,929456,929456.0,1060528,,,929456.0,929456,,,734707.5,29059.0,94121.0,20688.5,10000.0,10000.0,786560.0,229.0,23.0,0.0,23.0,2.0,1.023462,977.0758464896596
symbol-build-like-parquet,0,baseline,10,243.9636635,242.125675,245.418557,1.0,120,9072030.5,10672951,9072298.5,10673219,,,2908494.0,2908494,,,,,,,,,,,,,,,244.191705,4.0951431990697635
symbol-build-like-parquet,0,candidate,10,100.9586605,100.394913,103.165459,2.416470883149247,120,9518666.0,10200580,9518666.0,10200580,,,979120.0,979120,,,27802324.0,83891.5,72423602.5,214511.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,101.200042,9.88141882391709
symbol-build-like-parquet,1,baseline,10,242.596099,241.60376,246.182405,1.0,120,8542628.0,9202134,8542896.0,9202402,,,2908494.0,2908494,,,,,,,,,,,,,,,242.8445685,4.1178602683057335
symbol-build-like-parquet,1,candidate,10,101.085478,99.443675,104.727918,2.399910489615531,120,9188913.0,10200068,9188913.0,10200068,,,979120.0,979120,,,27948006.5,87193.0,72398951.5,180066.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,101.3774685,9.864124788241284
symbol-build-like,0,baseline,10,255.1287775,252.571971,263.405672,1.0,120,533004.0,660748,533272.0,661016,,,533004.0,533004,,,,,,,,,,,,,,,255.3625445,3.9160010797903055
symbol-build-like,0,candidate,10,100.262474,99.193567,102.127949,2.5446088383975045,120,1020272.0,1237632,1020272.0,1237632,,,979120.0,979120,,,27226658.5,100502.0,71914455.5,218393.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,100.4915975,9.951080735879435
symbol-build-like,1,baseline,10,254.8037305,253.633615,258.318798,1.0,120,533004.0,533004,533272.0,533272,,,533004.0,533004,,,,,,,,,,,,,,,255.02797,3.9211385323735275
symbol-build-like,1,candidate,10,99.880456,99.456549,105.012369,2.551086976415086,120,1020272.0,1233536,1020272.0,1233536,,,979120.0,979120,,,27516410.0,92803.5,71733212.0,173799.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,100.1150295,9.988510266582901
symbol-post-left-mixed,0,baseline,10,722.7423545,721.108282,732.762286,1.0,120,12274896.0,12274896,12275324.0,12275324,,,12274896.0,12274896,,,,,,,,,,,,,,,722.993244,1.38313878905347
symbol-post-left-mixed,0,candidate,10,143.7672495,140.512779,145.462907,5.027169657996414,120,17930108.0,17930108,17930116.0,17930116,,,4450840.0,4450840,,,1145505.5,90689.5,141677014.0,148758.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9500985.0,120.0,144.023924,6.943290893810114
symbol-post-left-mixed,1,baseline,10,720.6399205,719.209989,732.335,1.0,120,12274896.0,12275920,12275324.0,12276348,,,12274896.0,12274896,,,,,,,,,,,,,,,720.9015095,1.3871520406353095
symbol-post-left-mixed,1,candidate,10,141.8609485,140.413986,144.705503,5.07990344150279,120,17930108.0,17930588,17930116.0,17930596,,,4450840.0,4450840,,,830171.5,74459.5,140316939.0,134236.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9500985.0,120.0,142.1178485,7.036413867467181
symbol-post-left,0,baseline,10,638.5095515,635.552407,641.135098,1.0,120,429064.0,805896,429332.0,806164,,,429064.0,429064,,,,,,,,,,,,,,,638.750907,1.565555506913746
symbol-post-left,0,candidate,10,153.955293,152.213699,155.488157,4.147369921864265,120,1020272.0,1443208,1020272.0,1443208,,,979120.0,979120,,,1049430.5,101469.5,151945007.0,212612.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9500985.0,120.0,154.1907725,6.485472403998754
symbol-post-left,1,baseline,10,636.844072,634.941598,638.898431,1.0,120,429064.0,429064,429332.0,429332,,,429064.0,429064,,,,,,,,,,,,,,,637.0530575,1.569727965711867
symbol-post-left,1,candidate,10,152.5991845,151.595485,154.163803,4.173312420290162,120,1020272.0,1167232,1020272.0,1167232,,,979120.0,979120,,,743714.5,77855.0,151216857.0,174486.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9500985.0,120.0,152.8485455,6.542424049432646
symbol-post-right-parquet,0,baseline,10,277.200388,270.947991,286.234102,1.0,120,48066279.0,48072395,48066699.0,48072815,,,47666360.0,47666360,,,,,,,,,,,,,,,277.5265225,3.60325921642318
symbol-post-right-parquet,0,candidate,10,18.483199,17.699789,20.62777,14.997424850535884,120,3981736.0,4001464,3981744.0,4001472,,,1611352.0,1611352,,,1384301.0,99165.5,16597931.5,80460.5,10000.0,10000.0,786560.0,1000000.0,99347.0,900653.0,950556.0,120.0,18.716635,53.4284074033607
symbol-post-right-parquet,1,baseline,10,279.158988,272.640043,294.006474,1.0,120,48063507.0,48069059,48063927.0,48069479,,,47666360.0,47666360,,,,,,,,,,,,,,,279.470545,3.5781946179694892
symbol-post-right-parquet,1,candidate,10,17.7964505,16.999812,22.328147,15.686217203818256,120,3981736.0,4001464,3981744.0,4001472,,,1611352.0,1615728,,,879523.5,74855.0,16440516.5,81271.5,10000.0,10000.0,786560.0,1000000.0,99347.0,900653.0,950556.0,120.0,17.9749235,55.63306013513771
zero-matches,0,baseline,10,59.912855,59.657959,61.237849,1.0,0,294412.0,294412,294676.0,294676,,,294412.0,294412,,,,,,,,,,,,,,,60.0399325,16.65558168307401
zero-matches,0,candidate,10,40.1051065,39.487078,41.682407,1.4938959207102467,0,209328.0,209328,209328.0,209328,,,188656.0,188656,,,372145.0,59456.0,39594548.0,18334.5,1.0,1.0,1216.0,10000000.0,0.0,0.0,0.0,0.0,40.2772225,24.827928489855527
zero-matches,1,baseline,10,59.9552995,59.8407,60.185334,1.0,0,294412.0,294412,294676.0,294676,,,294412.0,294412,,,,,,,,,,,,,,,60.1205335,16.63325226480234
zero-matches,1,candidate,10,39.9845815,39.165757,41.262122,1.4994604732826826,0,209328.0,209328,209328.0,209328,,,188656.0,188656,,,277263.0,57863.0,39612391.5,18499.5,1.0,1.0,1216.0,10000000.0,0.0,0.0,0.0,0.0,40.150627,24.906211302752506
