case,repetition,arm,samples,median_ms,min_ms,max_ms,speedup,groups,sampled_query_peak_bytes_median,sampled_query_peak_bytes_max,sampled_batch_native_peak_delta_bytes_median,sampled_batch_native_peak_delta_bytes_max,sampled_native_peak_delta_bytes_median,sampled_native_peak_delta_bytes_max,retained_query_bytes_median,retained_query_bytes_max,retained_native_delta_bytes_median,retained_native_delta_bytes_max,build_ns_median,init_ns_median,probe_ns_median,merge_ns_median,build_rows_median,build_keys_median,build_bytes_median,scanned_rows_median,matched_pairs_median,null_extended_rows_median,surviving_rows_median,merge_cardinality_median,batch_median_ms,queries_per_second
hot-chain,0,candidate,10,683.4521505,673.272844,691.66215,5.3338402166604935,60,203632.0,203632,203632.0,314032,,,182960.0,182960,,,511635.5,60608.5,682475832.0,76408.0,1000.0,1.0,33920.0,100000.0,90099000.0,0.0,90099000.0,60.0,683.663665,1.4627075434819254
hot-chain,1,baseline,10,3648.6831155,3643.764962,3654.344812,1.0,60,294412.0,294412,294676.0,294676,,,294412.0,294412,,,,,,,,,,,,,,,3648.86931,0.27405749974640775
hot-chain,1,candidate,10,680.091378,670.758788,684.292816,5.364989519834789,60,203632.0,203632,203632.0,203632,,,182960.0,182960,,,339639.0,50384.0,679238885.5,70086.0,1000.0,1.0,33920.0,100000.0,90099000.0,0.0,90099000.0,60.0,680.303625,1.4699318998924928
inner-swapped,0,baseline,10,40.366918,36.999585,42.900865,1.0,120,17191596.0,17191596,17191864.0,17191864,,,17140748.0,17140748,,,,,,,,,,,,,,,40.5640915,24.652345535706132
inner-swapped,0,candidate,10,20.784244,19.730175,22.140796,1.9421884192660557,120,32719600.0,32719600,32719612.0,32719612,,,32678448.0,32678448,,,15980197.0,175492.5,3745038.5,282652.5,1000000.0,10000.0,32524288.0,10000.0,100044.0,0.0,100044.0,120.0,20.995588,47.6290542565419
inner-swapped,1,baseline,10,39.4983105,36.970731,42.350477,1.0,120,17191596.0,17191596,17191864.0,17191864,,,17140748.0,17140748,,,,,,,,,,,,,,,39.692283,25.1938141225084
inner-swapped,1,candidate,10,19.785924,18.75828,20.461891,1.996283342642982,120,32719600.0,32719600,32719612.0,32719612,,,32678448.0,32678448,,,15481931.5,116052.0,3686915.5,176610.0,1000000.0,10000.0,32524288.0,10000.0,100044.0,0.0,100044.0,120.0,19.9875155,50.031230745011804
inner,0,baseline,10,247.0848525,237.336203,251.770839,1.0,120,494604.0,877844,494872.0,878112,,,494604.0,494604,,,,,,,,,,,,,,,247.3380905,4.043048921330619
inner,0,candidate,10,35.6669995,33.821921,37.990002,6.927548040591415,120,1020272.0,1443208,1020272.0,1443208,,,979120.0,979120,,,1071355.0,85990.5,33325169.0,213178.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,35.890607,27.86244322922708
inner,1,baseline,10,237.9590335,236.050645,242.714567,1.0,120,494604.0,495628,494872.0,495896,,,494604.0,494604,,,,,,,,,,,,,,,238.16604,4.198751425686047
inner,1,candidate,10,35.879858,35.050976,39.422056,6.6321063338656465,120,1020272.0,1020272,1020272.0,1020272,,,979120.0,979120,,,725529.5,77064.0,34338255.0,169491.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,36.1248155,27.68180227799364
left-swapped,0,baseline,10,42.4200825,38.334668,45.146599,1.0,120,17126056.0,17126056,17126324.0,17126324,,,17075208.0,17075208,,,,,,,,,,,,,,,42.6071965,23.470213535405925
left-swapped,0,candidate,10,21.325129,20.770618,22.610724,1.9892063724444526,120,32719600.0,32719600,32719612.0,32719612,,,32678448.0,32678448,,,16422623.0,149554.5,4050183.0,285242.5,1000000.0,10000.0,32524288.0,10000.0,100044.0,0.0,100044.0,120.0,21.518219,46.472247540560865
left-swapped,1,baseline,10,41.195957,37.185612,43.502178,1.0,120,17126056.0,17126056,17126324.0,17126324,,,17075208.0,17075208,,,,,,,,,,,,,,,41.3540365,24.18143631517083
left-swapped,1,candidate,10,21.365174,20.2519,22.72626,1.9281826115715228,120,32719600.0,32719600,32719612.0,32719612,,,32678448.0,32678448,,,16404209.0,113712.0,4078276.0,177561.5,1000000.0,10000.0,32524288.0,10000.0,100044.0,0.0,100044.0,120.0,21.5378605,46.42986707059413
left,0,baseline,10,596.9731095,594.970227,599.390176,1.0,180,440328.0,811872,440596.0,812140,,,439304.0,439304,,,,,,,,,,,,,,,597.211925,1.674447475240887
