case,repetition,arm,samples,median_ms,min_ms,max_ms,speedup,groups,sampled_query_peak_bytes_median,sampled_query_peak_bytes_max,sampled_batch_native_peak_delta_bytes_median,sampled_batch_native_peak_delta_bytes_max,sampled_native_peak_delta_bytes_median,sampled_native_peak_delta_bytes_max,retained_query_bytes_median,retained_query_bytes_max,retained_native_delta_bytes_median,retained_native_delta_bytes_max,build_ns_median,init_ns_median,probe_ns_median,merge_ns_median,build_rows_median,build_keys_median,build_bytes_median,scanned_rows_median,matched_pairs_median,null_extended_rows_median,surviving_rows_median,merge_cardinality_median,batch_median_ms,queries_per_second
inner,0,candidate,10,33.3270125,31.704065,33.945567,7.337487871137564,120,1020272.0,1443208,1020272.0,1443208,,,979120.0,979120,,,1169732.5,82313.5,31426917.0,174415.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,33.5619755,29.795623919694478
inner,1,baseline,10,238.0318785,234.854744,239.642208,1.0,120,494604.0,495628,494872.0,495896,,,494604.0,494604,,,,,,,,,,,,,,,238.2402535,4.197443485342832
inner,1,candidate,10,31.7628295,31.120506,34.380719,7.494038857589812,120,1020272.0,1020272,1020272.0,1020272,,,979120.0,979120,,,730307.0,78216.0,30373147.0,135217.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,32.0036045,31.246480376921294
left-swapped,0,baseline,10,40.343861,38.790917,43.671008,1.0,120,17126056.0,17126056,17126324.0,17126324,,,17075208.0,17075208,,,,,,,,,,,,,,,40.526482,24.675223474862683
left-swapped,0,candidate,10,22.291104,21.2334,27.225586,1.8098637465421183,120,32719600.0,32719600,32719612.0,32719612,,,32678448.0,32678448,,,17693556.0,146263.0,3878315.0,187800.0,1000000.0,10000.0,32524288.0,10000.0,100044.0,0.0,100044.0,120.0,22.503135,44.43825271456622
left-swapped,1,baseline,10,37.8984955,32.429542,50.585335,1.0,120,17126056.0,17126056,17126324.0,17126324,,,17075208.0,17075208,,,,,,,,,,,,,,,38.0720445,26.265991572898063
left-swapped,1,candidate,10,21.9513495,20.08243,24.327025,1.7264767936021428,120,32719600.0,32719600,32719612.0,32719612,,,32678448.0,32678448,,,17503125.5,109940.5,3537123.0,152369.5,1000000.0,10000.0,32524288.0,10000.0,100044.0,0.0,100044.0,120.0,22.1100915,45.22821626495757
left,0,baseline,10,599.3809685,597.589424,606.738248,1.0,180,439304.0,798480,439572.0,798748,,,439304.0,439304,,,,,,,,,,,,,,,599.6251595,1.6677085411723789
left,0,candidate,10,92.5628845,90.9906,94.712076,6.475392072510446,180,1063280.0,1443208,1063280.0,1443208,,,989360.0,989360,,,1146139.0,80315.0,90366392.0,219830.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,10000000.0,180.0,92.8119435,10.774475377729807
left,1,baseline,10,597.789149,593.818343,603.708057,1.0,180,439304.0,441352,439572.0,441620,,,439304.0,439304,,,,,,,,,,,,,,,598.044075,1.6721175609005072
left,1,candidate,10,91.477242,90.274589,95.951101,6.534840097168649,180,1063280.0,1063280,1063280.0,1063280,,,989360.0,989360,,,743207.0,72295.0,90229796.0,179455.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,10000000.0,180.0,91.713002,10.903579407421425
match-100pct,0,baseline,10,778.1579435,773.154378,784.088677,1.0,120,7039688.0,7039688,7039952.0,7039952,,,5409804.0,5409804,,,,,,,,,,,,,,,778.404168,1.2846796575734676
match-100pct,0,candidate,10,114.459864,112.978277,115.106891,6.798522349283938,120,8655528.0,8688608,8688608.0,8712368,,,8581296.0,8581296,,,5631366.0,101865.5,107932723.5,184269.0,100000.0,100000.0,8388736.0,10000000.0,10000000.0,0.0,10000000.0,120.0,114.7013555,8.718292784255718
match-100pct,1,baseline,10,776.778319,774.799135,779.069229,1.0,120,7039688.0,7039688,7039952.0,7039952,,,5409804.0,5409804,,,,,,,,,,,,,,,777.017386,1.2869724899566146
match-100pct,1,candidate,10,114.1741225,112.19097,117.035006,6.80345337447196,120,8622448.0,8688608,8622448.0,8712368,,,8581296.0,8581296,,,5451946.0,86266.0,107781470.0,151263.0,100000.0,100000.0,8388736.0,10000000.0,10000000.0,0.0,10000000.0,120.0,114.422326,8.739553153289332
match-1pct,0,baseline,10,160.579427,159.19636,162.507752,1.0,120,322572.0,678588,322840.0,678856,,,322572.0,322572,,,,,,,,,,,,,,,160.7761145,6.219829376458778
match-1pct,0,candidate,10,27.7360635,26.838528,28.907681,5.7895536257335145,120,299376.0,299376,299376.0,389296,,,258224.0,258224,,,754198.0,68597.5,26417612.0,173769.5,1000.0,1000.0,65664.0,10000000.0,99284.0,0.0,99284.0,120.0,27.928939,35.805155362328655
match-1pct,1,baseline,10,158.212398,157.274381,159.678029,1.0,120,322572.0,323596,322840.0,323864,,,322572.0,322572,,,,,,,,,,,,,,,158.331701,6.315854586820866
match-1pct,1,candidate,10,26.4174265,25.81686,27.116437,5.988940595708669,120,299376.0,299376,299376.0,299376,,,258224.0,258224,,,388475.5,49417.0,25569152.0,142696.5,1000.0,1000.0,65664.0,10000000.0,99284.0,0.0,99284.0,120.0,26.5759425,37.62801639114022
mixed,0,baseline,10,311.5047215,309.669353,317.340172,1.0,120,12340436.0,12340436,12340864.0,12340864,,,12340436.0,12340436,,,,,,,,,,,,,,,311.7773205,3.2074173913493493
mixed,0,candidate,10,36.0571585,35.127147,37.712426,8.639192173171383,120,16838960.0,17530588,16838968.0,17530596,,,4450840.0,4450840,,,1120853.5,63879.0,34038633.0,148668.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,36.323892,27.530089561988568
mixed,1,baseline,10,310.0831975,309.627887,315.522668,1.0,120,12340436.0,12340436,12340864.0,12340864,,,12340436.0,12340436,,,,,,,,,,,,,,,310.3518445,3.222149369245975
mixed,1,candidate,10,36.3129065,34.895784,38.39967,8.53920072467898,120,16838480.0,17733044,16838488.0,17733052,,,4450840.0,4450840,,,873075.5,56605.5,34873919.0,124697.5,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,36.550862,27.359135880297433
parquet-scalar-right,0,baseline,10,250.801713,233.171715,266.442255,1.0,1,47928595.0,47935419,47929003.0,47935827,,,47525048.0,47525048,,,,,,,,,,,,,,,251.1347955,3.981925316279002
parquet-scalar-right,0,candidate,10,8.2384195,6.68084,8.813434,30.442940299410584,1,3820518.0,3840744,3820526.0,3840752,,,1470824.0,1470824,,,1815516.0,75846.0,6321087.5,14872.5,10000.0,10000.0,786432.0,1000000.0,99347.0,900653.0,1000000.0,1.0,8.408983,118.92044495749367
parquet-scalar-right,1,baseline,10,249.7414795,238.310486,263.778801,1.0,1,47927315.0,47930307,47927723.0,47930715,,,47525048.0,47525048,,,,,,,,,,,,,,,250.0390145,3.999375865401197
parquet-scalar-right,1,candidate,10,7.0624975,6.405236,7.965259,35.36163793332316,1,3820536.0,3840228,3820544.0,3840236,,,1470824.0,1470824,,,767479.0,73632.5,6179784.0,10273.5,10000.0,10000.0,786432.0,1000000.0,99347.0,900653.0,1000000.0,1.0,7.213014,138.63830016134725
parquet,0,baseline,10,330.9660855,329.33321,338.256048,1.0,120,12338388.0,12338388,12338816.0,12338816,,,12338388.0,12338388,,,,,,,,,,,,,,,331.2162275,3.019175743736771
parquet,0,candidate,10,41.9053885,40.21955,45.336788,7.8979362164844265,120,16796496.0,17888124,16796504.0,17888132,,,4425240.0,4425240,,,1436263.0,64405.0,39989229.5,106008.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,42.150998,23.72423068132337
parquet,1,baseline,10,331.56177,326.278587,334.747036,1.0,120,12338388.0,12338388,12338816.0,12338816,,,12338388.0,12338388,,,,,,,,,,,,,,,331.820288,3.0136795011159774
parquet,1,candidate,10,42.199684,38.401303,44.014549,7.856972815246674,120,16796496.0,17888124,16796504.0,17888132,,,4425240.0,4425240,,,891034.0,60853.5,40828688.0,104946.0,10000.0,10000.0,786560.0,10000000.0,999862.0,0.0,999862.0,120.0,42.410758,23.578923064756353
post-null-accepting,0,baseline,10,638.7687705,637.276757,652.577642,1.0,180,439304.0,784648,439572.0,784916,,,439304.0,439304,,,,,,,,,,,,,,,639.011419,1.5649172616741611
post-null-accepting,0,candidate,10,88.5680485,88.303755,91.250638,7.212180705325126,180,1063280.0,1063280,1063280.0,1120432,,,989360.0,989360,,,1004881.5,85554.5,86833559.5,220892.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9102075.0,180.0,88.8134415,11.259556921910294
post-null-accepting,1,baseline,10,639.002193,638.008538,642.995347,1.0,180,439304.0,439304,439572.0,439572,,,439304.0,439304,,,,,,,,,,,,,,,639.2360895,1.5643672446312968
post-null-accepting,1,candidate,10,87.909616,87.108885,92.028854,7.26885433102108,180,1063280.0,1063280,1063280.0,1120432,,,989360.0,989360,,,698219.5,58248.5,86561819.0,180918.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,9102075.0,180.0,88.1592475,11.3431095246134
post-reject-all,0,baseline,10,244.825816,243.006158,250.67584,1.0,0,423944.0,811872,424212.0,812140,,,423944.0,423944,,,,,,,,,,,,,,,245.038779,4.080986707822275
post-reject-all,0,candidate,10,25.9686615,25.287344,27.972439,9.427741048571178,0,994672.0,994672,994672.0,994672,,,974000.0,974000,,,1233914.0,77950.5,24723531.5,20643.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,0.0,0.0,26.154759,38.2339596400028
post-reject-all,1,baseline,10,242.9602085,242.200505,246.855148,1.0,0,423944.0,423944,424212.0,424212,,,423944.0,423944,,,,,,,,,,,,,,,243.1218055,4.113164584079234
post-reject-all,1,candidate,10,25.285807,24.858303,26.479642,9.608560584995368,0,994672.0,994672,994672.0,994672,,,974000.0,974000,,,609994.0,49888.0,24499217.5,15749.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,0.0,0.0,25.457808,39.280679624891505
primary-w1,0,baseline,10,2252.1424665,2246.405994,2272.582373,1.0,120,501260.0,1277452,,,501528.0,1277720,,,501516.0,501516,,,,,,,,,,,,,,
primary-w1,0,candidate,10,677.140384,672.547884,683.600745,3.3259609376657706,120,963776.0,1856640,,,963776.0,1856640,,,953504.0,953504,996282.5,83110.5,675466175.0,69615.0,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w1,1,baseline,10,2252.8532795,2246.813475,2258.781225,1.0,120,501260.0,501260,,,501528.0,501528,,,501516.0,501516,,,,,,,,,,,,,,
primary-w1,1,candidate,10,675.3358365,670.732081,681.485311,3.3359006848735473,120,963776.0,963776,,,963776.0,963776,,,953504.0,953504,796228.5,72761.0,674142330.0,71558.5,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w2,0,baseline,10,2358.414535,2351.582814,2369.783446,1.0,120,501260.0,1228568,,,501528.0,1228836,,,501516.0,501516,,,,,,,,,,,,,,
primary-w2,0,candidate,10,452.202961,445.676371,455.990835,5.215389412277643,120,963808.0,963808,,,963808.0,1084576,,,953504.0,953504,962756.5,83826.5,450400184.5,91295.0,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w2,1,baseline,10,2359.4788125,2352.590651,2383.776271,1.0,120,501260.0,501260,,,501528.0,501528,,,501516.0,501516,,,,,,,,,,,,,,
primary-w2,1,candidate,10,451.9406635,443.699087,454.220179,5.220771227415787,120,963808.0,963808,,,963808.0,963808,,,953504.0,953504,826076.5,74018.0,450701287.0,84948.5,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w4,0,baseline,10,2336.597048,2325.996393,2360.190439,1.0,120,501260.0,1130764,,,501528.0,1131032,,,501516.0,501516,,,,,,,,,,,,,,
primary-w4,0,candidate,10,283.419794,278.804216,286.977594,8.244297319614875,120,1020192.0,1256640,,,1020192.0,1256640,,,979104.0,979104,1001857.5,86071.0,281616813.5,187235.0,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
primary-w4,1,baseline,10,2333.536292,2322.579967,2352.030556,1.0,120,501260.0,502284,,,501528.0,502552,,,501516.0,501516,,,,,,,,,,,,,,
primary-w4,1,candidate,10,279.1225615,276.678062,284.5196,8.360256797084459,120,1020192.0,1020192,,,1020192.0,1020192,,,979104.0,979104,821426.0,77810.5,277792775.5,158741.5,10000.0,10000.0,786560.0,100000000.0,9998251.0,0.0,9998251.0,120.0,,
right-swapped,0,baseline,10,24.113724,22.979962,27.250206,1.0,120,322572.0,329564,322840.0,331144,,,322572.0,322572,,,,,,,,,,,,,,,24.342321,41.08071699489954
right-swapped,0,candidate,10,21.5523255,20.574029,22.949776,1.118845574228173,120,32719600.0,32719600,32719612.0,32719612,,,32678448.0,32678448,,,16381730.5,162539.0,4196631.5,243409.5,1000000.0,10000.0,32524288.0,10000.0,100044.0,0.0,100044.0,120.0,21.739104,46.000055936068016
right-swapped,1,baseline,10,24.5238995,22.914109,25.87609,1.0,120,322572.0,322572,322840.0,322840,,,322572.0,322572,,,,,,,,,,,,,,,24.6914525,40.49984503746793
right-swapped,1,candidate,10,21.697993,20.789361,23.02695,1.1302381515193594,120,32719600.0,32719600,32719612.0,32719612,,,32678448.0,32678448,,,16732936.0,104109.5,4229418.0,184379.0,1000000.0,10000.0,32524288.0,10000.0,100044.0,0.0,100044.0,120.0,21.886064,45.691175900792395
right,0,baseline,10,3033.841666,3022.403105,3133.352599,1.0,180,137965068.0,137965068,137965336.0,137965336,,,137540620.0,137540620,,,,,,,,,,,,,,,3041.2671085,0.32881031633331786
right,0,candidate,10,114.655171,112.073075,119.97718,26.46057425530332,180,1063280.0,1443208,1063280.0,1443208,,,989360.0,989360,,,1328719.5,79969.5,112581892.0,222370.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,10000000.0,180.0,114.918482,8.70182047827607
right,1,baseline,10,3023.151328,3007.721774,3057.106745,1.0,180,137965068.0,137965068,137965336.0,137965336,,,137540620.0,137540620,,,,,,,,,,,,,,,3030.9023285,0.32993474933087075
right,1,candidate,10,114.358606,109.67867,117.143995,26.435713355932304,180,1063280.0,1063280,1063280.0,1120432,,,989360.0,989360,,,784419.0,73827.5,112933901.5,174831.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,10000000.0,180.0,114.686828,8.719397139486672
scalar-inner,0,baseline,10,209.033961,207.821844,214.204775,1.0,1,430264.0,727828,430520.0,728084,,,353292.0,353292,,,,,,,,,,,,,,,209.246528,4.779051817767796
scalar-inner,0,candidate,10,25.487405,23.803598,27.324329,8.201461113832499,1,838592.0,1310984,838592.0,1310984,,,838592.0,838592,,,925076.5,85444.5,24142069.5,18940.5,10000.0,10000.0,786432.0,10000000.0,999862.0,0.0,999862.0,1.0,25.705282,38.90251038677576
scalar-inner,1,baseline,10,209.148833,207.346568,213.282588,1.0,1,353292.0,353292,353548.0,353548,,,353292.0,353292,,,,,,,,,,,,,,,209.3515715,4.7766538977234285
scalar-inner,1,candidate,10,24.0750995,23.292804,26.656523,8.687350721021943,1,838592.0,838592,838592.0,838592,,,838592.0,838592,,,617487.5,76538.0,23259237.0,14943.0,10000.0,10000.0,786432.0,10000000.0,999862.0,0.0,999862.0,1.0,24.273971,41.19639098192875
scalar-left,0,baseline,10,365.473484,363.053968,376.603564,1.0,1,455860.0,662288,456116.0,662544,,,287752.0,287752,,,,,,,,,,,,,,,365.7129765,2.734384788777108
scalar-left,0,candidate,10,50.8422,50.09465,52.737794,7.188388464700584,1,838592.0,1338208,838592.0,1338208,,,838592.0,838592,,,991455.5,92021.5,49463872.5,21570.5,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,51.08317,19.575919035564944
scalar-left,1,baseline,10,364.801797,362.644643,368.167662,1.0,1,287752.0,287752,288008.0,288008,,,287752.0,287752,,,,,,,,,,,,,,,365.022459,2.739557458298751
scalar-left,1,candidate,10,50.01659,49.044421,52.288857,7.293615918238329,1,838592.0,838592,838592.0,838592,,,838592.0,838592,,,584927.0,83556.0,49244849.5,16706.0,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,50.2212575,19.911886913624176
scalar-right,0,baseline,10,2956.858293,2936.829985,2968.738607,1.0,1,137823756.0,137823756,137824012.0,137824012,,,137389068.0,137389068,,,,,,,,,,,,,,,2964.632129,0.3373099786034195
scalar-right,0,candidate,10,46.980067,45.358288,50.337713,62.93857122425985,1,838592.0,1310984,838592.0,1310984,,,838592.0,838592,,,1160671.5,88335.0,45538523.5,21190.0,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,47.219138,21.17785377615322
scalar-right,1,baseline,10,2929.94232,2922.254644,2948.448344,1.0,1,137823756.0,137823756,137824012.0,137824012,,,137389068.0,137389068,,,,,,,,,,,,,,,2937.8466705,0.3403853611699236
scalar-right,1,candidate,10,47.879478,44.62717,52.855016,61.19411577544768,1,838592.0,838592,838592.0,838592,,,838592.0,838592,,,631839.5,72641.0,47079480.0,13685.0,10000.0,10000.0,786432.0,10000000.0,999862.0,9000138.0,10000000.0,1.0,48.0933975,20.79287494712762
zero-matches,0,baseline,10,57.3596315,57.036869,58.203848,1.0,0,294412.0,294412,294676.0,294676,,,294412.0,294412,,,,,,,,,,,,,,,57.560116,17.37314080465022
zero-matches,0,candidate,10,5.21293,4.785856,5.562598,11.003338141889493,0,209328.0,209328,209328.0,209328,,,188656.0,188656,,,471861.5,63774.0,4532939.5,17042.0,1.0,1.0,1216.0,10000000.0,0.0,0.0,0.0,0.0,5.367343,186.31192379544217
zero-matches,1,baseline,10,56.91478,56.752207,58.400044,1.0,0,294412.0,294412,294676.0,294676,,,294412.0,294412,,,,,,,,,,,,,,,57.116462,17.508087248121218
zero-matches,1,candidate,10,5.043288,4.446543,6.19037,11.285252795398558,0,209328.0,209328,209328.0,209328,,,188656.0,188656,,,318028.5,59626.5,4590111.5,17553.0,1.0,1.0,1216.0,10000000.0,0.0,0.0,0.0,0.0,5.192046,192.60229974849992
