storage,mode,dimension,cardinality,phase,heap_bytes,heap_objects,largest_array_bytes,query_native_bytes
mixed,sharded,fanout,8192,closed2,1733008,31293,16400,0
mixed,sharded,fanout,65536,live1,1734464,31332,16400,3416092
mixed,sharded,fanout,65536,output1,1734464,31332,16400,3416092
mixed,sharded,fanout,65536,closed1,1733008,31293,16400,0
mixed,sharded,fanout,65536,live2,1734464,31332,16400,3416092
mixed,sharded,fanout,65536,output2,1734464,31332,16400,3416092
mixed,sharded,fanout,65536,closed2,1733008,31293,16400,0
mixed,sharded,fanout,262144,live1,1734464,31332,16400,9707548
mixed,sharded,fanout,262144,output1,1734464,31332,16400,9707548
mixed,sharded,fanout,262144,closed1,1733008,31293,16400,0
mixed,sharded,fanout,262144,live2,1734464,31332,16400,9707548
mixed,sharded,fanout,262144,output2,1734464,31332,16400,9707548
mixed,sharded,fanout,262144,closed2,1733008,31293,16400,0
mixed,scalar,rows,1024,live1,462200,12104,16400,14113
mixed,scalar,rows,1024,output1,462200,12104,16400,14113
mixed,scalar,rows,1024,closed1,455552,11967,16400,0
mixed,scalar,rows,1024,live2,461304,12088,16400,12615
mixed,scalar,rows,1024,output2,461304,12088,16400,12615
mixed,scalar,rows,1024,closed2,455664,11967,16400,0
mixed,scalar,rows,8192,live1,463104,12104,16400,33057
mixed,scalar,rows,8192,output1,463104,12104,16400,33057
mixed,scalar,rows,8192,closed1,456456,11967,16400,0
mixed,scalar,rows,8192,live2,463104,12104,16400,33057
mixed,scalar,rows,8192,output2,463104,12104,16400,33057
mixed,scalar,rows,8192,closed2,456456,11967,16400,0
mixed,scalar,rows,65536,live1,463320,12104,16400,212257
mixed,scalar,rows,65536,output1,463320,12104,16400,212257
mixed,scalar,rows,65536,closed1,456672,11967,16400,0
mixed,scalar,rows,65536,live2,463320,12104,16400,212257
mixed,scalar,rows,65536,output2,463320,12104,16400,212257
mixed,scalar,rows,65536,closed2,456672,11967,16400,0
mixed,scalar,rows,262144,live1,463352,12104,16400,826657
mixed,scalar,rows,262144,output1,463352,12104,16400,826657
mixed,scalar,rows,262144,closed1,456704,11967,16400,0
mixed,scalar,rows,262144,live2,463352,12104,16400,826657
mixed,scalar,rows,262144,output2,463352,12104,16400,826657
mixed,scalar,rows,262144,closed2,456704,11967,16400,0
mixed,scalar,keys,1024,live1,460488,12056,16400,57197
mixed,scalar,keys,1024,output1,460488,12056,16400,57197
mixed,scalar,keys,1024,closed1,455856,11951,16400,0
mixed,scalar,keys,1024,live2,460488,12056,16400,57197
mixed,scalar,keys,1024,output2,460488,12056,16400,57197
mixed,scalar,keys,1024,closed2,455856,11951,16400,0
mixed,scalar,keys,8192,live1,462656,12092,16400,422452
mixed,scalar,keys,8192,output1,462656,12092,16400,422452
mixed,scalar,keys,8192,closed1,456512,11963,16400,0
mixed,scalar,keys,8192,live2,462872,12096,16400,422452
mixed,scalar,keys,8192,output2,462872,12096,16400,422452
mixed,scalar,keys,8192,closed2,456728,11967,16400,0
mixed,scalar,keys,65536,live1,463392,12104,16400,3354913
mixed,scalar,keys,65536,output1,463392,12104,16400,3354913
mixed,scalar,keys,65536,closed1,456744,11967,16400,0
mixed,scalar,keys,65536,live2,463392,12104,16400,3354913
mixed,scalar,keys,65536,output2,463392,12104,16400,3354913
mixed,scalar,keys,65536,closed2,456744,11967,16400,0
mixed,scalar,keys,262144,live1,463392,12104,16400,13406497
mixed,scalar,keys,262144,output1,463392,12104,16400,13406497
mixed,scalar,keys,262144,closed1,456744,11967,16400,0
mixed,scalar,keys,262144,live2,463392,12104,16400,13406497
mixed,scalar,keys,262144,output2,463392,12104,16400,13406497
mixed,scalar,keys,262144,closed2,456744,11967,16400,0
mixed,scalar,symbols_groups,1024,live1,460512,12056,16400,60607
mixed,scalar,symbols_groups,1024,output1,460512,12056,16400,60607
mixed,scalar,symbols_groups,1024,closed1,455880,11951,16400,0
mixed,scalar,symbols_groups,1024,live2,460512,12056,16400,60607
mixed,scalar,symbols_groups,1024,output2,460512,12056,16400,60607
mixed,scalar,symbols_groups,1024,closed2,455880,11951,16400,0
mixed,scalar,symbols_groups,8192,live1,463392,12104,16400,544739
mixed,scalar,symbols_groups,8192,output1,463392,12104,16400,544739
mixed,scalar,symbols_groups,8192,closed1,456744,11967,16400,0
mixed,scalar,symbols_groups,8192,live2,461880,12080,16400,467534
mixed,scalar,symbols_groups,8192,output2,461880,12080,16400,467534
mixed,scalar,symbols_groups,8192,closed2,456744,11967,16400,0
mixed,scalar,symbols_groups,65536,live1,463408,12104,16400,4306723
mixed,scalar,symbols_groups,65536,output1,463408,12104,16400,4306723
mixed,scalar,symbols_groups,65536,closed1,456760,11967,16400,0
mixed,scalar,symbols_groups,65536,live2,463408,12104,16400,4332067
mixed,scalar,symbols_groups,65536,output2,463408,12104,16400,4332067
mixed,scalar,symbols_groups,65536,closed2,456760,11967,16400,0
mixed,scalar,symbols_groups,262144,live1,463440,12104,16400,17584931
mixed,scalar,symbols_groups,262144,output1,463440,12104,16400,17584931
mixed,scalar,symbols_groups,262144,closed1,456792,11967,16400,0
mixed,scalar,symbols_groups,262144,live2,463440,12104,16400,17229603
mixed,scalar,symbols_groups,262144,output2,463440,12104,16400,17229603
mixed,scalar,symbols_groups,262144,closed2,456792,11967,16400,0
mixed,scalar,fanout,1024,live1,460400,12046,16400,24854
mixed,scalar,fanout,1024,output1,460400,12046,16400,24854
mixed,scalar,fanout,1024,closed1,456480,11958,16400,0
mixed,scalar,fanout,1024,live2,460400,12046,16400,24854
mixed,scalar,fanout,1024,output2,460400,12046,16400,24854
mixed,scalar,fanout,1024,closed2,456480,11958,16400,0
mixed,scalar,fanout,8192,live1,460400,12046,16400,139542
mixed,scalar,fanout,8192,output1,460400,12046,16400,139542
mixed,scalar,fanout,8192,closed1,456480,11958,16400,0
mixed,scalar,fanout,8192,live2,460400,12046,16400,139542
mixed,scalar,fanout,8192,output2,460400,12046,16400,139542
mixed,scalar,fanout,8192,closed2,456480,11958,16400,0
mixed,scalar,fanout,65536,live1,460400,12046,16400,1057046
mixed,scalar,fanout,65536,output1,460400,12046,16400,1057046
mixed,scalar,fanout,65536,closed1,456480,11958,16400,0
mixed,scalar,fanout,65536,live2,460400,12046,16400,1057046
mixed,scalar,fanout,65536,output2,460400,12046,16400,1057046
mixed,scalar,fanout,65536,closed2,456480,11958,16400,0
mixed,scalar,fanout,262144,live1,460400,12046,16400,4202774
mixed,scalar,fanout,262144,output1,460400,12046,16400,4202774
mixed,scalar,fanout,262144,closed1,456480,11958,16400,0
mixed,scalar,fanout,262144,live2,460400,12046,16400,4202774
mixed,scalar,fanout,262144,output2,460400,12046,16400,4202774
mixed,scalar,fanout,262144,closed2,456480,11958,16400,0
parquet,owner,rows,1024,live1,531072,12952,16400,22116
parquet,owner,rows,1024,output1,531072,12952,16400,22116
parquet,owner,rows,1024,closed1,527600,12881,16400,0
parquet,owner,rows,1024,live2,531200,12952,16400,22116
parquet,owner,rows,1024,output2,531200,12952,16400,22116
parquet,owner,rows,1024,closed2,527728,12881,16400,0
parquet,owner,rows,8192,live1,532008,12952,16400,55396
parquet,owner,rows,8192,output1,532008,12952,16400,55396
parquet,owner,rows,8192,closed1,528536,12881,16400,0
parquet,owner,rows,8192,live2,532008,12952,16400,55396
parquet,owner,rows,8192,output2,532008,12952,16400,55396
parquet,owner,rows,8192,closed2,528536,12881,16400,0
parquet,owner,rows,65536,live1,532240,12952,16400,349284
parquet,owner,rows,65536,output1,532240,12952,16400,349284
parquet,owner,rows,65536,closed1,528768,12881,16400,0
parquet,owner,rows,65536,live2,532240,12952,16400,349284
parquet,owner,rows,65536,output2,532240,12952,16400,349284
parquet,owner,rows,65536,closed2,528768,12881,16400,0
parquet,owner,rows,262144,live1,532288,12952,16400,1356900
parquet,owner,rows,262144,output1,532288,12952,16400,1356900
parquet,owner,rows,262144,closed1,528816,12881,16400,0
parquet,owner,rows,262144,live2,532288,12952,16400,1356900
parquet,owner,rows,262144,output2,532288,12952,16400,1356900
parquet,owner,rows,262144,closed2,528816,12881,16400,0
parquet,owner,keys,1024,live1,530880,12928,16400,82044
parquet,owner,keys,1024,output1,530880,12928,16400,82044
parquet,owner,keys,1024,closed1,528416,12873,16400,0
parquet,owner,keys,1024,live2,529872,12912,16400,80532
parquet,owner,keys,1024,output2,529872,12912,16400,80532
parquet,owner,keys,1024,closed2,528416,12873,16400,0
parquet,owner,keys,8192,live1,532344,12952,16400,575588
parquet,owner,keys,8192,output1,532344,12952,16400,575588
parquet,owner,keys,8192,closed1,528872,12881,16400,0
parquet,owner,keys,8192,live2,532344,12952,16400,575588
parquet,owner,keys,8192,output2,532344,12952,16400,575588
parquet,owner,keys,8192,closed2,528872,12881,16400,0
parquet,owner,keys,65536,live1,532376,12952,16400,4539492
parquet,owner,keys,65536,output1,532376,12952,16400,4539492
parquet,owner,keys,65536,closed1,528904,12881,16400,0
parquet,owner,keys,65536,live2,532376,12952,16400,4539492
parquet,owner,keys,65536,output2,532376,12952,16400,4539492
parquet,owner,keys,65536,closed2,528904,12881,16400,0
parquet,owner,keys,262144,live1,532376,12952,16400,18130020
parquet,owner,keys,262144,output1,532376,12952,16400,18130020
parquet,owner,keys,262144,closed1,528904,12881,16400,0
parquet,owner,keys,262144,live2,532376,12952,16400,18130020
parquet,owner,keys,262144,output2,532376,12952,16400,18130020
parquet,owner,keys,262144,closed2,528904,12881,16400,0
parquet,owner,symbols_groups,1024,live1,532376,12952,16400,207846
parquet,owner,symbols_groups,1024,output1,532376,12952,16400,207846
parquet,owner,symbols_groups,1024,closed1,528904,12881,16400,0
parquet,owner,symbols_groups,1024,live2,530360,12920,16400,186542
parquet,owner,symbols_groups,1024,output2,530360,12920,16400,186542
parquet,owner,symbols_groups,1024,closed2,528904,12881,16400,0
parquet,owner,symbols_groups,8192,live1,532376,12952,16400,1663334
parquet,owner,symbols_groups,8192,output1,532376,12952,16400,1663334
parquet,owner,symbols_groups,8192,closed1,528904,12881,16400,0
parquet,owner,symbols_groups,8192,live2,532376,12952,16400,1662310
parquet,owner,symbols_groups,8192,output2,532376,12952,16400,1662310
parquet,owner,symbols_groups,8192,closed2,528904,12881,16400,0
parquet,owner,symbols_groups,65536,live1,532376,12952,16400,13195750
parquet,owner,symbols_groups,65536,output1,532376,12952,16400,13195750
parquet,owner,symbols_groups,65536,closed1,528904,12881,16400,0
parquet,owner,symbols_groups,65536,live2,532376,12952,16400,13195750
parquet,owner,symbols_groups,65536,output2,532376,12952,16400,13195750
parquet,owner,symbols_groups,65536,closed2,528904,12881,16400,0
parquet,owner,symbols_groups,262144,live1,532376,12952,16400,52741222
parquet,owner,symbols_groups,262144,output1,532376,12952,16400,52741222
parquet,owner,symbols_groups,262144,closed1,528904,12881,16400,0
parquet,owner,symbols_groups,262144,live2,532376,12952,16400,52739174
parquet,owner,symbols_groups,262144,output2,532376,12952,16400,52739174
parquet,owner,symbols_groups,262144,closed2,528904,12881,16400,0
parquet,owner,fanout,1024,live1,529496,12904,16400,46140
parquet,owner,fanout,1024,output1,529496,12904,16400,46140
parquet,owner,fanout,1024,closed1,528040,12865,16400,0
parquet,owner,fanout,1024,live2,529496,12904,16400,46140
parquet,owner,fanout,1024,output2,529496,12904,16400,46140
parquet,owner,fanout,1024,closed2,528040,12865,16400,0
parquet,owner,fanout,8192,live1,529496,12904,16400,275516
parquet,owner,fanout,8192,output1,529496,12904,16400,275516
parquet,owner,fanout,8192,closed1,528040,12865,16400,0
parquet,owner,fanout,8192,live2,529496,12904,16400,275516
parquet,owner,fanout,8192,output2,529496,12904,16400,275516
parquet,owner,fanout,8192,closed2,528040,12865,16400,0
parquet,owner,fanout,65536,live1,529496,12904,16400,2110524
parquet,owner,fanout,65536,output1,529496,12904,16400,2110524
parquet,owner,fanout,65536,closed1,528040,12865,16400,0
parquet,owner,fanout,65536,live2,529496,12904,16400,2110524
parquet,owner,fanout,65536,output2,529496,12904,16400,2110524
parquet,owner,fanout,65536,closed2,528040,12865,16400,0
parquet,owner,fanout,262144,live1,529496,12904,16400,8401980
parquet,owner,fanout,262144,output1,529496,12904,16400,8401980
parquet,owner,fanout,262144,closed1,528040,12865,16400,0
parquet,owner,fanout,262144,live2,529496,12904,16400,8401980
parquet,owner,fanout,262144,output2,529496,12904,16400,8401980
parquet,owner,fanout,262144,closed2,528040,12865,16400,0
parquet,sharded,rows,1024,live1,1736256,31384,16400,1327684
parquet,sharded,rows,1024,output1,1736256,31384,16400,1327684
parquet,sharded,rows,1024,closed1,1732784,31313,16400,0
parquet,sharded,rows,1024,live2,1736384,31384,16400,1327684
parquet,sharded,rows,1024,output2,1736384,31384,16400,1327684
parquet,sharded,rows,1024,closed2,1732912,31313,16400,0
parquet,sharded,rows,8192,live1,1737192,31384,16400,1360964
parquet,sharded,rows,8192,output1,1737192,31384,16400,1360964
parquet,sharded,rows,8192,closed1,1733720,31313,16400,0
parquet,sharded,rows,8192,live2,1737192,31384,16400,1360964
parquet,sharded,rows,8192,output2,1737192,31384,16400,1360964
parquet,sharded,rows,8192,closed2,1733720,31313,16400,0
parquet,sharded,rows,65536,live1,1737424,31384,16400,1654852
parquet,sharded,rows,65536,output1,1737424,31384,16400,1654852
parquet,sharded,rows,65536,closed1,1733952,31313,16400,0
parquet,sharded,rows,65536,live2,1737424,31384,16400,1654852
parquet,sharded,rows,65536,output2,1737424,31384,16400,1654852
parquet,sharded,rows,65536,closed2,1733952,31313,16400,0
parquet,sharded,rows,262144,live1,1737472,31384,16400,2662468
parquet,sharded,rows,262144,output1,1737472,31384,16400,2662468
parquet,sharded,rows,262144,closed1,1734000,31313,16400,0
parquet,sharded,rows,262144,live2,1737472,31384,16400,2662468
parquet,sharded,rows,262144,output2,1737472,31384,16400,2662468
parquet,sharded,rows,262144,closed2,1734000,31313,16400,0
parquet,sharded,keys,1024,live1,1736064,31360,16400,1387612
parquet,sharded,keys,1024,output1,1736064,31360,16400,1387612
parquet,sharded,keys,1024,closed1,1733600,31305,16400,0
parquet,sharded,keys,1024,live2,1736064,31360,16400,1387612
parquet,sharded,keys,1024,output2,1736064,31360,16400,1387612
parquet,sharded,keys,1024,closed2,1733600,31305,16400,0
parquet,sharded,keys,8192,live1,1737528,31384,16400,1881156
parquet,sharded,keys,8192,output1,1737528,31384,16400,1881156
parquet,sharded,keys,8192,closed1,1734056,31313,16400,0
parquet,sharded,keys,8192,live2,1737528,31384,16400,1881156
parquet,sharded,keys,8192,output2,1737528,31384,16400,1881156
parquet,sharded,keys,8192,closed2,1734056,31313,16400,0
parquet,sharded,keys,65536,live1,1737560,31384,16400,5845060
parquet,sharded,keys,65536,output1,1737560,31384,16400,5845060
parquet,sharded,keys,65536,closed1,1734088,31313,16400,0
parquet,sharded,keys,65536,live2,1737560,31384,16400,5845060
parquet,sharded,keys,65536,output2,1737560,31384,16400,5845060
parquet,sharded,keys,65536,closed2,1734088,31313,16400,0
parquet,sharded,keys,262144,live1,1737560,31384,16400,19435588
parquet,sharded,keys,262144,output1,1737560,31384,16400,19435588
parquet,sharded,keys,262144,closed1,1734088,31313,16400,0
parquet,sharded,keys,262144,live2,1737560,31384,16400,19435588
parquet,sharded,keys,262144,output2,1737560,31384,16400,19435588
parquet,sharded,keys,262144,closed2,1734088,31313,16400,0
parquet,sharded,symbols_groups,1024,live1,1736840,31372,16400,1429560
parquet,sharded,symbols_groups,1024,output1,1736840,31372,16400,1429560
parquet,sharded,symbols_groups,1024,closed1,1733872,31309,16400,0
parquet,sharded,symbols_groups,1024,live2,1735328,31348,16400,1415310
parquet,sharded,symbols_groups,1024,output2,1735328,31348,16400,1415310
parquet,sharded,symbols_groups,1024,closed2,1733872,31309,16400,0
parquet,sharded,symbols_groups,8192,live1,1737560,31384,16400,2317126
parquet,sharded,symbols_groups,8192,output1,1737560,31384,16400,2317126
parquet,sharded,symbols_groups,8192,closed1,1734088,31313,16400,0
parquet,sharded,symbols_groups,8192,live2,1737560,31384,16400,2309638
parquet,sharded,symbols_groups,8192,output2,1737560,31384,16400,2309638
parquet,sharded,symbols_groups,8192,closed2,1734088,31313,16400,0
parquet,sharded,symbols_groups,65536,live1,1737560,31384,16400,13195718
parquet,sharded,symbols_groups,65536,output1,1737560,31384,16400,13195718
parquet,sharded,symbols_groups,65536,closed1,1734088,31313,16400,0
parquet,sharded,symbols_groups,65536,live2,1737560,31384,16400,13195718
parquet,sharded,symbols_groups,65536,output2,1737560,31384,16400,13195718
parquet,sharded,symbols_groups,65536,closed2,1734088,31313,16400,0
parquet,sharded,symbols_groups,262144,live1,1737560,31384,16400,52739142
parquet,sharded,symbols_groups,262144,output1,1737560,31384,16400,52739142
parquet,sharded,symbols_groups,262144,closed1,1734088,31313,16400,0
parquet,sharded,symbols_groups,262144,live2,1737560,31384,16400,52739142
parquet,sharded,symbols_groups,262144,output2,1737560,31384,16400,52739142
parquet,sharded,symbols_groups,262144,closed2,1734088,31313,16400,0
parquet,sharded,fanout,1024,live1,1734680,31336,16400,1351708
parquet,sharded,fanout,1024,output1,1734680,31336,16400,1351708
parquet,sharded,fanout,1024,closed1,1733224,31297,16400,0
parquet,sharded,fanout,1024,live2,1734680,31336,16400,1351708
parquet,sharded,fanout,1024,output2,1734680,31336,16400,1351708
parquet,sharded,fanout,1024,closed2,1733224,31297,16400,0
parquet,sharded,fanout,8192,live1,1734680,31336,16400,1581084
parquet,sharded,fanout,8192,output1,1734680,31336,16400,1581084
parquet,sharded,fanout,8192,closed1,1733224,31297,16400,0
parquet,sharded,fanout,8192,live2,1734680,31336,16400,1581084
parquet,sharded,fanout,8192,output2,1734680,31336,16400,1581084
parquet,sharded,fanout,8192,closed2,1733224,31297,16400,0
parquet,sharded,fanout,65536,live1,1734680,31336,16400,3416092
parquet,sharded,fanout,65536,output1,1734680,31336,16400,3416092
parquet,sharded,fanout,65536,closed1,1733224,31297,16400,0
parquet,sharded,fanout,65536,live2,1734680,31336,16400,3416092
parquet,sharded,fanout,65536,output2,1734680,31336,16400,3416092
parquet,sharded,fanout,65536,closed2,1733224,31297,16400,0
parquet,sharded,fanout,262144,live1,1734680,31336,16400,9707548
parquet,sharded,fanout,262144,output1,1734680,31336,16400,9707548
parquet,sharded,fanout,262144,closed1,1733224,31297,16400,0
parquet,sharded,fanout,262144,live2,1734680,31336,16400,9707548
parquet,sharded,fanout,262144,output2,1734680,31336,16400,9707548
parquet,sharded,fanout,262144,closed2,1733224,31297,16400,0
parquet,scalar,rows,1024,live1,462256,12098,16400,14113
parquet,scalar,rows,1024,output1,462256,12098,16400,14113
parquet,scalar,rows,1024,closed1,456320,11978,16400,0
parquet,scalar,rows,1024,live2,462368,12098,16400,14113
parquet,scalar,rows,1024,output2,462368,12098,16400,14113
parquet,scalar,rows,1024,closed2,456432,11978,16400,0
parquet,scalar,rows,8192,live1,463160,12098,16400,33057
parquet,scalar,rows,8192,output1,463160,12098,16400,33057
parquet,scalar,rows,8192,closed1,457224,11978,16400,0
parquet,scalar,rows,8192,live2,463160,12098,16400,33057
parquet,scalar,rows,8192,output2,463160,12098,16400,33057
parquet,scalar,rows,8192,closed2,457224,11978,16400,0
parquet,scalar,rows,65536,live1,463376,12098,16400,212257
parquet,scalar,rows,65536,output1,463376,12098,16400,212257
parquet,scalar,rows,65536,closed1,457440,11978,16400,0
parquet,scalar,rows,65536,live2,463376,12098,16400,212257
parquet,scalar,rows,65536,output2,463376,12098,16400,212257
parquet,scalar,rows,65536,closed2,457440,11978,16400,0
parquet,scalar,rows,262144,live1,463408,12098,16400,826657
parquet,scalar,rows,262144,output1,463408,12098,16400,826657
parquet,scalar,rows,262144,closed1,457472,11978,16400,0
parquet,scalar,rows,262144,live2,463408,12098,16400,826657
parquet,scalar,rows,262144,output2,463408,12098,16400,826657
parquet,scalar,rows,262144,closed2,457472,11978,16400,0
parquet,scalar,keys,1024,live1,460544,12050,16400,57197
parquet,scalar,keys,1024,output1,460544,12050,16400,57197
parquet,scalar,keys,1024,closed1,456624,11962,16400,0
parquet,scalar,keys,1024,live2,461984,12074,16400,58695
parquet,scalar,keys,1024,output2,461984,12074,16400,58695
parquet,scalar,keys,1024,closed2,457056,11970,16400,0
parquet,scalar,keys,8192,live1,461992,12074,16400,421703
parquet,scalar,keys,8192,output1,461992,12074,16400,421703
parquet,scalar,keys,8192,closed1,457064,11970,16400,0
parquet,scalar,keys,8192,live2,462208,12078,16400,421703
parquet,scalar,keys,8192,output2,462208,12078,16400,421703
parquet,scalar,keys,8192,closed2,457280,11974,16400,0
parquet,scalar,keys,65536,live1,463448,12098,16400,3354913
parquet,scalar,keys,65536,output1,463448,12098,16400,3354913
parquet,scalar,keys,65536,closed1,457512,11978,16400,0
parquet,scalar,keys,65536,live2,463448,12098,16400,3354913
parquet,scalar,keys,65536,output2,463448,12098,16400,3354913
parquet,scalar,keys,65536,closed2,457512,11978,16400,0
parquet,scalar,keys,262144,live1,463448,12098,16400,13406497
parquet,scalar,keys,262144,output1,463448,12098,16400,13406497
parquet,scalar,keys,262144,closed1,457512,11978,16400,0
parquet,scalar,keys,262144,live2,463448,12098,16400,13406497
parquet,scalar,keys,262144,output2,463448,12098,16400,13406497
parquet,scalar,keys,262144,closed2,457512,11978,16400,0
parquet,scalar,symbols_groups,1024,live1,460568,12050,16400,62215
parquet,scalar,symbols_groups,1024,output1,460568,12050,16400,62215
parquet,scalar,symbols_groups,1024,closed1,456648,11962,16400,0
parquet,scalar,symbols_groups,1024,live2,461288,12062,16400,69518
parquet,scalar,symbols_groups,1024,output2,461288,12062,16400,69518
parquet,scalar,symbols_groups,1024,closed2,456864,11966,16400,0
parquet,scalar,symbols_groups,8192,live1,463448,12098,16400,597411
parquet,scalar,symbols_groups,8192,output1,463448,12098,16400,597411
parquet,scalar,symbols_groups,8192,closed1,457512,11978,16400,0
parquet,scalar,symbols_groups,8192,live2,462944,12090,16400,607900
parquet,scalar,symbols_groups,8192,output2,462944,12090,16400,607900
parquet,scalar,symbols_groups,8192,closed2,457512,11978,16400,0
parquet,scalar,symbols_groups,65536,live1,463464,12098,16400,4677155
parquet,scalar,symbols_groups,65536,output1,463464,12098,16400,4677155
parquet,scalar,symbols_groups,65536,closed1,457528,11978,16400,0
parquet,scalar,symbols_groups,65536,live2,463464,12098,16400,4676643
parquet,scalar,symbols_groups,65536,output2,463464,12098,16400,4676643
parquet,scalar,symbols_groups,65536,closed2,457528,11978,16400,0
parquet,scalar,symbols_groups,262144,live1,463496,12098,16400,18661027
parquet,scalar,symbols_groups,262144,output1,463496,12098,16400,18661027
parquet,scalar,symbols_groups,262144,closed1,457560,11978,16400,0
parquet,scalar,symbols_groups,262144,live2,463496,12098,16400,18661027
parquet,scalar,symbols_groups,262144,output2,463496,12098,16400,18661027
parquet,scalar,symbols_groups,262144,closed2,457560,11978,16400,0
parquet,scalar,fanout,1024,live1,460616,12050,16400,24854
parquet,scalar,fanout,1024,output1,460616,12050,16400,24854
parquet,scalar,fanout,1024,closed1,456696,11962,16400,0
parquet,scalar,fanout,1024,live2,460616,12050,16400,24854
parquet,scalar,fanout,1024,output2,460616,12050,16400,24854
parquet,scalar,fanout,1024,closed2,456696,11962,16400,0
parquet,scalar,fanout,8192,live1,460616,12050,16400,139542
parquet,scalar,fanout,8192,output1,460616,12050,16400,139542
parquet,scalar,fanout,8192,closed1,456696,11962,16400,0
parquet,scalar,fanout,8192,live2,460616,12050,16400,139542
parquet,scalar,fanout,8192,output2,460616,12050,16400,139542
parquet,scalar,fanout,8192,closed2,456696,11962,16400,0
parquet,scalar,fanout,65536,live1,460616,12050,16400,1057046
parquet,scalar,fanout,65536,output1,460616,12050,16400,1057046
parquet,scalar,fanout,65536,closed1,456696,11962,16400,0
parquet,scalar,fanout,65536,live2,460616,12050,16400,1057046
parquet,scalar,fanout,65536,output2,460616,12050,16400,1057046
parquet,scalar,fanout,65536,closed2,456696,11962,16400,0
parquet,scalar,fanout,262144,live1,460616,12050,16400,4202774
parquet,scalar,fanout,262144,output1,460616,12050,16400,4202774
parquet,scalar,fanout,262144,closed1,456696,11962,16400,0
parquet,scalar,fanout,262144,live2,460616,12050,16400,4202774
parquet,scalar,fanout,262144,output2,460616,12050,16400,4202774
parquet,scalar,fanout,262144,closed2,456696,11962,16400,0
